Acquisition Year,Catalog No,Categories,Category,Collection,Collector,Country,Culture,Curatorial Notes,Date,Dimensions,Donor,Exhibition History,Hall,Keywords,Locale,Material,Period,Publication History,Region,Regions,Subject,Technique,Thumb URL,Title
1897 [EXPEDITION],30 / 1704,,CONTAINERS,MEXICAN & CENTRAL AMERICAN ARCHAEOLOGICAL COLLECTION,,MEXICO,,,,L:16.3 W:8.8 H:10.2 (in CM),"LUMHOLTZ, CARL, DR.",,,VASE,"NAYARÍT, TEPIC",CLAY,,,,,,"SCULPTED, INCISED",https://anthro.amnh.org/images/preview/30/30_1704.jpg,VASE
1897 [EXPEDITION],30 / 1705,,CONTAINERS,MEXICAN & CENTRAL AMERICAN ARCHAEOLOGICAL COLLECTION,,MEXICO,,,,D:9.1 H:9.1 (in CM),"LUMHOLTZ, CARL, DR.",,,OLLA,"NAYARÍT, TEPIC",CLAY,,,,,,"SCULPTED, DARK PIGMENT, PAINTED",https://anthro.amnh.org/images/preview/30/30_1705.jpg,OLLA
1897 [EXPEDITION],30 / 1706,,CONTAINERS,MEXICAN & CENTRAL AMERICAN ARCHAEOLOGICAL COLLECTION,,MEXICO,,,,D OF BASE:13.4 D OF RIM:8.1 H:12.7 (in CM),"LUMHOLTZ, CARL, DR.",,,"JAR, OLLA","NAYARÍT, TEPIC",JAR,,,,,,"SCULPTED; RED, WHITE, AND DARK PIGMENT, PAINTED",https://anthro.amnh.org/images/preview/30/30_1706.jpg,OLLA
1897 [EXPEDITION],30 / 1707,,CONTAINERS,MEXICAN & CENTRAL AMERICAN ARCHAEOLOGICAL COLLECTION,,MEXICO,,,,D OF BASE:13.2 D OF RIM:5.6 H:12 (in CM),"LUMHOLTZ, CARL, DR.",,,JAR,"NAYARÍT, TEPIC",CLAY,,,,,,"SCULPTED, PRICKED",https://anthro.amnh.org/images/preview/30/30_1707.jpg,JAR
1897 [EXPEDITION],30 / 1708,,,MEXICAN & CENTRAL AMERICAN ARCHAEOLOGICAL COLLECTION,,MEXICO,,,,L: 16.5 W: 11.5 (in CM),"LUMHOLTZ, CARL, DR.",,Mexico and Central America Hall,FIGURINE FRAGMENT,JALISCO,"CLAY, PAINT (UPPER HALF)","LATE CLASSIC/EARLY POSTCLASSIC, circa A.D. 800 - 1000 (TOLTEC)",,,,FIGURINE,PAINTED,https://anthro.amnh.org/images/preview/30/30_1708.jpg,FIGURINE
1897 [EXPEDITION],30 / 1709,,,MEXICAN & CENTRAL AMERICAN ARCHAEOLOGICAL COLLECTION,,MEXICO,,,,H: 15.0 L: 19.0 D: 17.0 (in CM),"LUMHOLTZ, CARL, DR.",,Mexico and Central America Hall,FIGURINE,JALISCO,CLAY,"LATE FORMATIVE/CLASSIC?, circa B.C.200 - A.D. 600",,,,,,https://anthro.amnh.org/images/preview/30/30_1709.jpg,"FIGURE, SITTING (COLORED)"
1897 [EXPEDITION],30 / 1710,,,MEXICAN & CENTRAL AMERICAN ARCHAEOLOGICAL COLLECTION,,MEXICO,,,,L:14.8 W:8.6 H:14.2 (in CM),"LUMHOLTZ, CARL, DR.",,,FIGURINE,JALISCO,CLAY,,,,,,,https://anthro.amnh.org/images/preview/30/30_1710.jpg,RECLINING FIGURE IN CLAY
1897 [EXPEDITION],30 / 1711,"CONTAINERS, EQUIPMENT",,MEXICAN & CENTRAL AMERICAN ARCHAEOLOGICAL COLLECTION,,MEXICO,,,,D:6.2 H:8.5 (in CM),"LUMHOLTZ, CARL, DR.",,,CUP,"NAYARÍT, TEPIC",CLAY,,,,,,"SCULPTED, RED PIGMENT, PAINTED",https://anthro.amnh.org/images/preview/30/30_1711.jpg,CUP
1897 [EXPEDITION],30 / 1712,,,MEXICAN & CENTRAL AMERICAN ARCHAEOLOGICAL COLLECTION,,MEXICO,,,,L:5.8 W:3 H:11 (in CM),"LUMHOLTZ, CARL, DR.",,,FIGURE,"NAYARÍT, TEPIC, RANCHO TRAJITEZIO",CLAY,,,,,,"SCULPTED, WHITE PIGMENT, PAINTED",https://anthro.amnh.org/images/preview/30/30_1712.jpg,FIGURE
1897 [EXPEDITION],30 / 1713,,,MEXICAN & CENTRAL AMERICAN ARCHAEOLOGICAL COLLECTION,,MEXICO,,,,L:10.0 W:7.0 (in CM),"LUMHOLTZ, CARL, DR.",,Mexico and Central America Hall,FIGURINE,"NAYARÍT, TEPIC, RANCHO TRAJITEZIO",CLAY,POSTCLASSIC (1000/1100-1521 CE),,,,,,https://anthro.amnh.org/images/preview/30/30_1713.jpg,FIGURE WITH 2 HEADS
1897 [EXPEDITION],30 / 1714,,,MEXICAN & CENTRAL AMERICAN ARCHAEOLOGICAL COLLECTION,,MEXICO,,,,L:7 W:3.8 H:9 (in CM),"LUMHOLTZ, CARL, DR.",,,FIGURE,"NAYARÍT, TEPIC, RANCHO TRAJITEZIO",CLAY,,,,,,"SCULPTED, WHITE PIGMENT, PAINTED",https://anthro.amnh.org/images/preview/30/30_1714.jpg,FIGURE
1897 [EXPEDITION],30 / 1715,,,MEXICAN & CENTRAL AMERICAN ARCHAEOLOGICAL COLLECTION,,MEXICO,,,,L:10.5 W:5.0 (in CM),"LUMHOLTZ, CARL, DR.",,Mexico and Central America Hall,FIGURE,"NAYARÍT, TEPIC, RANCHO TRAJITEZIO",CLAY,POSTCLASSIC (1000/1100-1521 CE),,,,,,https://anthro.amnh.org/images/preview/30/30_1715.jpg,FIGURE
1897 [EXPEDITION],30 / 1716,,,MEXICAN & CENTRAL AMERICAN ARCHAEOLOGICAL COLLECTION,,MEXICO,,,,L:9.0 W:5.0 (in CM),"LUMHOLTZ, CARL, DR.",,Mexico and Central America Hall,FIGURE,"NAYARÍT, TEPIC, RANCHO TRAJITEZIO",CLAY,POSTCLASSIC (1000/1100-1521 CE),,,,,,https://anthro.amnh.org/images/preview/30/30_1716.jpg,FIGURE
1897 [EXPEDITION],30 / 1717,,,MEXICAN & CENTRAL AMERICAN ARCHAEOLOGICAL COLLECTION,,MEXICO,,,,L:10.0 W:4.0 (in CM),"LUMHOLTZ, CARL, DR.",,Mexico and Central America Hall,FIGURE,"NAYARÍT, TEPIC, RANCHO TRAJITEZIO",CLAY,POSTCLASSIC (1000/1100-1521 CE),,,,,,https://anthro.amnh.org/images/preview/30/30_1717.jpg,FIGURE
1897 [EXPEDITION],30 / 1718,,,MEXICAN & CENTRAL AMERICAN ARCHAEOLOGICAL COLLECTION,,MEXICO,,,,L:4.7 W:2.1 H:2.4 (in CM),"LUMHOLTZ, CARL, DR.",,,FIGURINE HEAD,"NAYARÍT, TEPIC",CLAY,,,,,,SCULPTED,https://anthro.amnh.org/images/preview/30/30_1718.jpg,FACE
1897 [EXPEDITION],30 / 1719,,EQUIPMENT,MEXICAN & CENTRAL AMERICAN ARCHAEOLOGICAL COLLECTION,,MEXICO,,,,L:5.1 W:2 H:3.5 (in CM),"LUMHOLTZ, CARL, DR.",,,"SEAL, STAMP","NAYARÍT, TEPIC",CLAY,,,,,,"POTTERY, SCULPTED, INCISED",https://anthro.amnh.org/images/preview/30/30_1719.jpg,SEAL OR STAMP
1897 [EXPEDITION],30 / 1720,,CONTAINERS,MEXICAN & CENTRAL AMERICAN ARCHAEOLOGICAL COLLECTION,,MEXICO,,,,L:15.7 W:11.5 H:21.4 (in CM),"LUMHOLTZ, CARL, DR.",,,VASE,"NAYARÍT, TEPIC","CLAY, ALABASTER",,,,,,SCULPTED,https://anthro.amnh.org/images/preview/30/30_1720.jpg,VASE
1897 [EXPEDITION],30 / 1721,,CONTAINERS,MEXICAN & CENTRAL AMERICAN ARCHAEOLOGICAL COLLECTION,,MEXICO,,,,L:17.0 DIA:9.5 (in CM),"LUMHOLTZ, CARL, DR.",,Mexico and Central America Hall,VASE,,"CLAY, GOLD?","POSTCLASSIC?, A.D. 1000 - 1520","• CHILDREN OF THE PLUMED SERPENT: THE LEGACY OF QUETZALCOATL IN ANCIENT MEXICO. FIELDS, VIRGINIA, JOHN MD POHL, AND VICTORIA I LYALL. EXHIBITION CATALOG. 2012",,,NECK AND HEAD OF TURKEY,,https://anthro.amnh.org/images/preview/30/30_1721.jpg,VASE
1897 [EXPEDITION],30 / 1722,,,MEXICAN & CENTRAL AMERICAN ARCHAEOLOGICAL COLLECTION,,MEXICO,,,,,"LUMHOLTZ, CARL, DR.",,,FAKE FIGURINE,"NAYARÍT, TEPIC",CLAY,,,,,FISH,,https://anthro.amnh.org/images/preview/30/30_1722.jpg,"CLAY FISH, FAKE?"
1897 [EXPEDITION],30 / 1723,,,MEXICAN & CENTRAL AMERICAN ARCHAEOLOGICAL COLLECTION,,MEXICO,,,,,"LUMHOLTZ, CARL, DR.",,,FAKE FIGURINE,"NAYARÍT, TEPIC",CLAY,,,,,FISH,,https://anthro.amnh.org/images/preview/30/30_1723.jpg,"CLAY FISH, FAKE"
1897 [EXPEDITION],30 / 1724,,FURNISHINGS,MEXICAN & CENTRAL AMERICAN ARCHAEOLOGICAL COLLECTION,,MEXICO,,,,D:5 (in CM),"LUMHOLTZ, CARL, DR.",,,MIRROR,"MICHOACÁN, ZACAPÚ",OBSIDIAN,,,,,,,https://anthro.amnh.org/images/preview/30/30_1724.jpg,CIRCULAR MIRROR
1897 [EXPEDITION],30 / 1726,,,MEXICAN & CENTRAL AMERICAN ARCHAEOLOGICAL COLLECTION,,MEXICO,,,,,"LUMHOLTZ, CARL, DR.",,,FAKE STONE CARVING,,OBSIDIAN,,,,,,,https://anthro.amnh.org/images/preview/30/30_1726.jpg,OBSIDIAN CARVED HAND
1897 [EXPEDITION],30 / 1727,,SOUND DEVICES,MEXICAN & CENTRAL AMERICAN ARCHAEOLOGICAL COLLECTION,,MEXICO,,,,"LARGEST L:2.1 W:1.2 H:1.4, SMALLEST L:1.2 W:0.7 H:0.3 (in CM)","LUMHOLTZ, CARL, DR.",,,BELL,,COPPER,,,,,,FORGED,https://anthro.amnh.org/images/preview/30/30_1727.jpg,BELLS
1897 [EXPEDITION],30 / 1728,,,MEXICAN & CENTRAL AMERICAN ARCHAEOLOGICAL COLLECTION,,MEXICO,,,,"LARGEST L:1.7 W:1.2 H:1, SMALLEST L:0.9 W:0.7 H:0.5 (in CM)","LUMHOLTZ, CARL, DR.",,,HUMAN REMAINS,"NAYARÍT, TEPIC",TEETH,,,,,,,https://anthro.amnh.org/images/preview/30/30_1728.jpg,HUMAN TEETH
1897 [EXPEDITION],30 / 1729,,,MEXICAN & CENTRAL AMERICAN ARCHAEOLOGICAL COLLECTION,,MEXICO,,,,"LARGEST L:1.1 D:0.6, SMALLEST L:0.8 D:0.3 (in CM)","LUMHOLTZ, CARL, DR.",,,SHELL,"NAYARÍT, TEPIC",SHELL,,,,,,PERFORATED,https://anthro.amnh.org/images/preview/30/30_1729.jpg,SHELLS
1897 [EXPEDITION],30 / 1730,,,MEXICAN & CENTRAL AMERICAN ARCHAEOLOGICAL COLLECTION,,MEXICO,,,,L:7.8 W:2.2 H:0.8 (in CM),"LUMHOLTZ, CARL, DR.",,,SHELL,"NAYARÍT, TEPIC",SHELL,,,,,,PERFORATED,https://anthro.amnh.org/images/preview/30/30_1730.jpg,SHELL
1897 [EXPEDITION],30 / 1731,,,MEXICAN & CENTRAL AMERICAN ARCHAEOLOGICAL COLLECTION,,MEXICO,,,,L:6.7 W:2.4 H:0.9 (in CM),"LUMHOLTZ, CARL, DR.",,,SHELL,"NAYARÍT, TEPIC",SHELL,,,,,,PERFORATED,https://anthro.amnh.org/images/preview/30/30_1731.jpg,SHELL
1897 [EXPEDITION],30 / 1732,,,MEXICAN & CENTRAL AMERICAN ARCHAEOLOGICAL COLLECTION,,MEXICO,,,,"LARGEST L:7.8 W:2 H:0.9, SMALLEST L:5.2 W:1.6 H:0.3 (in CM)","LUMHOLTZ, CARL, DR.",,,SHELL,"NAYARÍT, TEPIC",SHELL,,,,,,PERFORATED,https://anthro.amnh.org/images/preview/30/30_1732.jpg,SHELL
1897 [EXPEDITION],30 / 1733,,,MEXICAN & CENTRAL AMERICAN ARCHAEOLOGICAL COLLECTION,,MEXICO,,,,"D:43.5, LGST L:1.5 W:1.2 H:1.1, SMLST D:0.3 W:0.1 (in CM)","LUMHOLTZ, CARL, DR.",,,BEAD,"NAYARÍT, TEPIC",STONE AND ORGANIC CORD,,,,,,CARVED,https://anthro.amnh.org/images/preview/30/30_1733.jpg,BEADS
1897 [EXPEDITION],30 / 1734,,,MEXICAN & CENTRAL AMERICAN ARCHAEOLOGICAL COLLECTION,,MEXICO,,,,L:19.5 W:14.9 H:17.9 (in CM),"LUMHOLTZ, CARL, DR.",,,FIGURE,"NAYARÍT, RANCHO MEZPA",CLAY,,,,,,SCULPTED,https://anthro.amnh.org/images/preview/30/30_1734.jpg,FIGURE
1897 [EXPEDITION],30 / 1735,,,MEXICAN & CENTRAL AMERICAN ARCHAEOLOGICAL COLLECTION,,MEXICO,,,,L:13.2 W:8.2 H:18 (in CM),"LUMHOLTZ, CARL, DR.",,,FIGURINE,"NAYARÍT, TERRERO",CLAY,,,,,,"POTTERY, REDWARE, SCULPTED, WHITE AND YELLOW PIGMENT, PAINTED",https://anthro.amnh.org/images/preview/30/30_1735.jpg,MAN
1897 [EXPEDITION],30 / 1736,,,MEXICAN & CENTRAL AMERICAN ARCHAEOLOGICAL COLLECTION,,MEXICO,,,,L:13.3 W:8.8 H:21.1 (in CM),"LUMHOLTZ, CARL, DR.",,,"FIGURINE, IDOL",,CLAY,,,,,,WHITE PIGMENT,https://anthro.amnh.org/images/preview/30/30_1736.jpg,FEMALE FIGURE OR IDOL?
1897 [EXPEDITION],30 / 1737,,,MEXICAN & CENTRAL AMERICAN ARCHAEOLOGICAL COLLECTION,,MEXICO,,,,L:15.5 W:9 H:23.2 (in CM),"LUMHOLTZ, CARL, DR.",,,FIGURE,"NAYARÍT, RANCHO MEZPA",CLAY,,,,,,"SCULPTED, WHITE AND YELLOW PIGMENT, PAINTED",https://anthro.amnh.org/images/preview/30/30_1737.jpg,FIGURE
1897 [EXPEDITION],30 / 1738,,,MEXICAN & CENTRAL AMERICAN ARCHAEOLOGICAL COLLECTION,,MEXICO,,,,L:26.6 W:27 H:40.8 (in CM),"LUMHOLTZ, CARL, DR.",,,FIGURINE,,CLAY,,,,,,"INCISED, BLACK PIGMENT",https://anthro.amnh.org/images/preview/30/30_1738.jpg,MALE FIGURE
1897 [EXPEDITION],30 / 1739,,,MEXICAN & CENTRAL AMERICAN ARCHAEOLOGICAL COLLECTION,,MEXICO,,"Seated female ceramic figure holding a baby in her lap. The figure is well adorned, wearing a headband, arm bands, skirt, nose ring and earrings.",,L:28 W:21 H:42.5 (in CM),"LUMHOLTZ, CARL, DR.","• BODY ART: MARKS OF IDENTITY. AMNH, NEW YORK, NY. November 1999 - May 2000 Exhibition Label: Seated female figure with baby. Ceramic. 300 B.C.- A.D. 300. A baby with painted designs on its back is held by a woman who has painting on her face, neck and torso. Her nose and ears have been pierced to attach multiple ornaments.",,"FIGURINE, POTTERY",IXTLAN,CLAY,"FORMATIVE, circa B.C.300 - A.D 300",,,,SEATED FEMALE HOLDING BABY,POTTERY,https://anthro.amnh.org/images/preview/30/30_1739.jpg,"POTTERY FIGURE, FEMALE, HOLDING BABY"
1897 [EXPEDITION],30 / 1739 *,,,MEXICAN & CENTRAL AMERICAN ARCHAEOLOGICAL COLLECTION,,MEXICO,,,,H: 43.0 L: 27.0 D: 22.0 (in CM),"LUMHOLTZ, CARL, DR.",,Mexico and Central America Hall,"FIGURINE, POTTERY",IXTLAN,CLAY,"LATE FORMATIVE/CLASSIC?, circa B.C.200 - A.D. 600",,,,SEATED FEMALE HOLDING BABY,POTTERY,https://anthro.amnh.org/images/preview/30/30_1739X.jpg,"POTTERY FIGURE, FEMALE HOLDING BABY"
1897 [EXPEDITION],30 / 1740,,,MEXICAN & CENTRAL AMERICAN ARCHAEOLOGICAL COLLECTION,,MEXICO,,"Seated male ceramic figure beating on a turtle shell drum. The figure is well adorned, wearing a headband, arm bands, nose ring and earrings.",,,"LUMHOLTZ, CARL, DR.","• BODY ART: MARKS OF IDENTITY. AMNH, NEW YORK, NY. November 1999 - May 2000 Exhibition Label: Male figure. Ceramic. Nayarit (Mexico). 300 B.C.- A.D. 300. This lifelike male figure from western Mexico wears ornaments in his pierced ears as well as a nose ring. His face is painted, and he holds a percussion instrument that appears to be made from a tortoise shell. Nayarit figures have been found in burials of the elite, suggesting that this body art distinguished the ruling class in ancient Mexico.",,"FIGURINE, POTTERY",IXTLAN,"CLAY, SLIP","FORMATIVE, circa B.C.300 - A.D 300",,,,MALE BEATING ON TURTLE SHELL,POTTERY,https://anthro.amnh.org/images/preview/30/30_1740.jpg,"POTTERY FIGURE, MALE BEATING ON TURTLE SHELL"
1897 [EXPEDITION],30 / 1740 *,,,MEXICAN & CENTRAL AMERICAN ARCHAEOLOGICAL COLLECTION,,MEXICO,,,,H: 38.0 L: 25.0 D: 19.0 (in CM),"LUMHOLTZ, CARL, DR.",,Mexico and Central America Hall,"FIGURINE, POTTERY",IXTLAN,"CLAY, SLIP","LATE FORMATIVE/CLASSIC?, circa B.C.200 - A.D. 600",,,,MALE BEATING ON TURTLE SHELL,POTTERY,https://anthro.amnh.org/images/preview/30/30_1740X.jpg,"POTTERY FIGURE, MALE BEATING ON TURTLE SHELL"
1897 [EXPEDITION],30 / 1741,,,MEXICAN & CENTRAL AMERICAN ARCHAEOLOGICAL COLLECTION,,MEXICO,,,,L:24.1 W:17.9 H:34.1 (in CM),"LUMHOLTZ, CARL, DR.",,,FIGURE,IXTLAN,CLAY,,,,,,"SCULPTED, FAINT PIGMENT, PAINTED",https://anthro.amnh.org/images/preview/30/30_1741.jpg,FIGURE
1897 [EXPEDITION],30 / 1742,,,MEXICAN & CENTRAL AMERICAN ARCHAEOLOGICAL COLLECTION,,MEXICO,,,,L:22.1 W:17.2 H:31.6 (in CM),"LUMHOLTZ, CARL, DR.",,,FIGURE,IXTLAN,CLAY,,,,,,"SCULPTED, DARK AND WHITE PIGMENT, PAINTED",https://anthro.amnh.org/images/preview/30/30_1742.jpg,FIGURE
1897 [EXPEDITION],30 / 1743,,,MEXICAN & CENTRAL AMERICAN ARCHAEOLOGICAL COLLECTION,,MEXICO,,,,L:26 W:23.2 H:41.2 (in CM),"LUMHOLTZ, CARL, DR.",,,FIGURINE,"NAYARÍT?, POTRERO? (PATRERO)",CLAY,,,,,,SCULPTED,https://anthro.amnh.org/images/preview/30/30_1743.jpg,FIGURE HOLDING BABY
1897 [EXPEDITION],30 / 1744,,,MEXICAN & CENTRAL AMERICAN ARCHAEOLOGICAL COLLECTION,,MEXICO,,,,,"LUMHOLTZ, CARL, DR.",,,FIGURINE,,CLAY,,,,,HUMAN,,https://anthro.amnh.org/images/preview/30/30_1744.jpg,CLAY FIGURE (HUMAN)
1897 [EXPEDITION],30 / 1745,,CONTAINERS,MEXICAN & CENTRAL AMERICAN ARCHAEOLOGICAL COLLECTION,,MEXICO,,,,D:18.5 H:12.4 (in CM),"LUMHOLTZ, CARL, DR.",,,FAKE VASE,"NAYARÍT, TERRERO, BANK OF ARROYO",CLAY,,,,,,"SCULPTED, INCISED, GROOVED",https://anthro.amnh.org/images/preview/30/30_1745.jpg,VASE
1897 [EXPEDITION],30 / 1746,,CONTAINERS,MEXICAN & CENTRAL AMERICAN ARCHAEOLOGICAL COLLECTION,,MEXICO,,,,D:17 H:9.2 (in CM),"LUMHOLTZ, CARL, DR.",,,BOWL,"NAYARÍT, TERRERO, BANK OF ARROYO",CLAY,,,,,,"SCULPTED, RED PIGMENT, PAINTED",https://anthro.amnh.org/images/preview/30/30_1746.jpg,BOWL
1897 [EXPEDITION],30 / 1747,,CONTAINERS,MEXICAN & CENTRAL AMERICAN ARCHAEOLOGICAL COLLECTION,,MEXICO,,,,D:16 H:7.4 (in CM),"LUMHOLTZ, CARL, DR.",,,BOWL,"NAYARÍT, NEAR IXTLÁN, RANCHO MEXPAN",CLAY,,,,,,"SCULPTED, INCISED, RED PIGMENT, PAINTED",https://anthro.amnh.org/images/preview/30/30_1747.jpg,BOWL
1897 [EXPEDITION],30 / 1748,,CONTAINERS,MEXICAN & CENTRAL AMERICAN ARCHAEOLOGICAL COLLECTION,,MEXICO,,,,D:18.7 H:11.6 (in CM),"LUMHOLTZ, CARL, DR.",,,OLLA,,CLAY,,,,,,"SCULPTED, RED AND WHITE PIGMENT, PAINTED",https://anthro.amnh.org/images/preview/30/30_1748.jpg,OLLA
1897 [EXPEDITION],30 / 1749,,CONTAINERS,MEXICAN & CENTRAL AMERICAN ARCHAEOLOGICAL COLLECTION,,MEXICO,,,,D:16.5 H:12.2 (in CM),"LUMHOLTZ, CARL, DR.",,,OLLA,"NAYARÍT, RANCHO MEXPAN",CLAY,,,,,,SCULPTED,https://anthro.amnh.org/images/preview/30/30_1749.jpg,OLLA
1897 [EXPEDITION],30 / 1750,,CONTAINERS,MEXICAN & CENTRAL AMERICAN ARCHAEOLOGICAL COLLECTION,,MEXICO,,,,L:14.8 W:14.2 H:11.5 (in CM),"LUMHOLTZ, CARL, DR.",,,EFFIGY VASE,"NAYARÍT, RANCHO MEXPAN",CLAY,,,,,ANIMAL,SCULPTED,https://anthro.amnh.org/images/preview/30/30_1750.jpg,ANIMAL VASE
1897 [EXPEDITION],30 / 1751,,,MEXICAN & CENTRAL AMERICAN ARCHAEOLOGICAL COLLECTION,,MEXICO,,,,L:10.4 H:6.6 (in CM),"LUMHOLTZ, CARL, DR.",,,FIGURINE HEAD,"MICHOACÁN?, CHERANISTICO",CLAY,,,,,,SCULPTED,https://anthro.amnh.org/images/preview/30/30_1751.jpg,FIGURINE HEAD
1897 [EXPEDITION],30 / 1752,,CONTAINERS,MEXICAN & CENTRAL AMERICAN ARCHAEOLOGICAL COLLECTION,,MEXICO,,,,D:15 D OF RIM: 8.1 H:12.7 (in CM),"LUMHOLTZ, CARL, DR.",,,BOWL,"NAYARÍT, TERRERO",CLAY,,,,,,"SCULPTED, RED PIGMENT, PAINTED",https://anthro.amnh.org/images/preview/30/30_1752.jpg,BOWL
1897 [EXPEDITION],30 / 1753,,COSTUME,MEXICAN & CENTRAL AMERICAN ARCHAEOLOGICAL COLLECTION,,MEXICO,,,,L:5.9 W:4.2 H:0.7 (in CM),"LUMHOLTZ, CARL, DR.",,,PENDANT,"NAYARÍT, RANCHO MEZPA",SHELL,,,,,,"CARVED, PERFORATED",https://anthro.amnh.org/images/preview/30/30_1753.jpg,PENDANT
1897 [EXPEDITION],30 / 1753 *,,,MEXICAN & CENTRAL AMERICAN ARCHAEOLOGICAL COLLECTION,,MEXICO,,,,L:15.2 W:5.4 H:1 (in CM),"LUMHOLTZ, CARL, DR.",,,LANCE POINT,"NAYARÍT, RANCHO MEZPA",OBSIDIAN,,,,,,"CHIPPED, EDGED",https://anthro.amnh.org/images/preview/30/30_1753X.jpg,LANCE POINT
1897 [EXPEDITION],30 / 1754,"CONTAINERS, EQUIPMENT",,MEXICAN & CENTRAL AMERICAN ARCHAEOLOGICAL COLLECTION,,MEXICO,,,,L:9.9 W:8.4 H:3.4 (in CM),"LUMHOLTZ, CARL, DR.",,,CUP,,"CLAY, STONE (ALABASTER)",,,,,,SCULPTED,https://anthro.amnh.org/images/preview/30/30_1754.jpg,CUP
1897 [EXPEDITION],30 / 1755,,,MEXICAN & CENTRAL AMERICAN ARCHAEOLOGICAL COLLECTION,,MEXICO,,,,"ONE L:7.3 W:2.7 H:0.4, TWO L:7.2 W:3.7 H:0.4 (in CM)","LUMHOLTZ, CARL, DR.",,,STONE LANCE POINT,"NAYARÍT, RANCHO MEXPAN",OBSIDIAN,,,,,,"CHIPPED, EDGED",https://anthro.amnh.org/images/preview/30/30_1755.jpg,LANCE POINTS
1897 [EXPEDITION],30 / 1756,,,MEXICAN & CENTRAL AMERICAN ARCHAEOLOGICAL COLLECTION,,MEXICO,,,,"ONE L:17 W:4.4 H:2, TWO 17 W:5.9 H:1.4 (in CM)","LUMHOLTZ, CARL, DR.",,,STONE LANCE POINT,"NAYARÍT, RANCHO MEXPAN",OBSIDIAN,,,,,,"CHIPPED, EDGED",https://anthro.amnh.org/images/preview/30/30_1756.jpg,LANCE POINTS
1897 [EXPEDITION],30 / 1757,,,MEXICAN & CENTRAL AMERICAN ARCHAEOLOGICAL COLLECTION,,MEXICO,,,,L:18.2 W:5.2 H:2 (in CM),"LUMHOLTZ, CARL, DR.",,,LANCE POINT,"NAYARÍT, RANCHO MEXPAN",OBSIDIAN,,,,,,"CHIPPED, EDGED",https://anthro.amnh.org/images/preview/30/30_1757.jpg,LANCE POINT
1897 [EXPEDITION],30 / 1759,,,MEXICAN & CENTRAL AMERICAN ARCHAEOLOGICAL COLLECTION,,MEXICO,,,,L:7.9 W:2.8 H:0.5 (in CM),"LUMHOLTZ, CARL, DR.",,,STONE ARROWPOINT,,OBSIDIAN,,,,,,"CHIPPED, EDGED",https://anthro.amnh.org/images/preview/30/30_1759.jpg,ARROW POINT
1897 [EXPEDITION],30 / 1760,,,MEXICAN & CENTRAL AMERICAN ARCHAEOLOGICAL COLLECTION,,MEXICO,,,,L:7.9 W:7.3 H:3.7 (in CM),"LUMHOLTZ, CARL, DR.",,,STONE IMPLEMENT,"NAYARÍT, RANCHO AOCETA",STONE,,,,,,"CARVED, SMOOTHED",https://anthro.amnh.org/images/preview/30/30_1760.jpg,IMPLEMENT
1897 [EXPEDITION],30 / 1761,,CONTAINERS,MEXICAN & CENTRAL AMERICAN ARCHAEOLOGICAL COLLECTION,,MEXICO,,,,D:14.1 H:4.8 (in CM),"LUMHOLTZ, CARL, DR.",,,BOWL,IXTLAN,CLAY,,,,,,SCULPTED,https://anthro.amnh.org/images/preview/30/30_1761.jpg,BOWL
1897 [EXPEDITION],30 / 1762,,CONTAINERS,MEXICAN & CENTRAL AMERICAN ARCHAEOLOGICAL COLLECTION,,MEXICO,,,,D:15 H:5.5 (in CM),"LUMHOLTZ, CARL, DR.",,,BOWL,IXTLAN,CLAY,,,,,,SCULPTED,https://anthro.amnh.org/images/preview/30/30_1762.jpg,BOWL
1897 [EXPEDITION],30 / 1763,,CONTAINERS,MEXICAN & CENTRAL AMERICAN ARCHAEOLOGICAL COLLECTION,,MEXICO,,,,D:7.9 H:5.6 (in CM),"LUMHOLTZ, CARL, DR.",,,"JAR, OLLA",IXTLAN,CLAY,,,,,,SCULPTED,https://anthro.amnh.org/images/preview/30/30_1763.jpg,OLLA OR JAR
1897 [EXPEDITION],30 / 1764,,,MEXICAN & CENTRAL AMERICAN ARCHAEOLOGICAL COLLECTION,,MEXICO,,,,L:7.9 W:7.5 H:11 (in CM),"LUMHOLTZ, CARL, DR.",,,FIGURINE,"NAYARÍT, NEAR IXTLÁN, RANCHO AOCETA",CLAY,,,,,,SCULPTED,https://anthro.amnh.org/images/preview/30/30_1764.jpg,FEMALE FIGURE
1897 [EXPEDITION],30 / 1765,,CONTAINERS,MEXICAN & CENTRAL AMERICAN ARCHAEOLOGICAL COLLECTION,,MEXICO,,,,"ONE D:5.7 H:4.6, TWO D:5.3 H:4.6 (in CM)","LUMHOLTZ, CARL, DR.",,,"JAR, OLLA",IXTLAN,CLAY,,,,,,SCULPTED,https://anthro.amnh.org/images/preview/30/30_1765.jpg,SMALL OLLAS
1897 [EXPEDITION],30 / 1766,,CONTAINERS,MEXICAN & CENTRAL AMERICAN ARCHAEOLOGICAL COLLECTION,,MEXICO,,,,D:10.3 H:3.2 (in CM),"LUMHOLTZ, CARL, DR.",,,"BOWL, SAUCER",IXTLAN,CLAY,,,,,,SCULPTED,https://anthro.amnh.org/images/preview/30/30_1766.jpg,BOWL (SAUCER?)
